"V1" "V2"
"1" 6.89205680111138 -3.34866395810782
"2" -4.94232943050737 5.18856845242245
"3" -8.67742481355598 9.33547472841712
"4" 3.53148917972704 -2.34896304117923
"5" 10.5896054162336 -0.300072672017644
"6" 3.40279333933609 2.30690668669433
"7" -3.05167526306288 1.88034421742854
"8" -0.964006296868871 1.85170786700533
"9" -15.0184421792693 -1.41920467024803
"10" 0.0224360905840258 0.178587347483258
"11" -8.45121554824598 -5.98696807201267
"12" 12.7806733199032 -5.34655057210589
"13" -8.65180489205367 -4.44912739819499
"14" -2.07707409192507 -0.491750342004941
"15" 1.99922002043441 -5.64782717435145
"16" 6.16951987263588 4.90634334499416
"17" -2.55408250915961 7.99949259897058
"18" -4.81976091664214 7.52043613486367
"19" -3.5813042382164 7.36315951237079
"20" 3.95322409169395 5.45963525442322
"21" -1.03126036064366 8.9758187161171
"22" -5.14174073518931 7.72394090071989
"23" 1.10280355191668 -11.3213832154658
"24" 0.0767063291542867 -0.983673353284248
"25" 12.245192003953 5.5788175005372
"26" 1.73290144614461 -4.70051429197401
"27" 12.8959495107608 6.05787855292969
"28" 3.45672671923977 -1.5437975591735
"29" 0.200421892896969 -14.6632646150128
"30" -9.58724800521952 7.02001588082324
"31" 3.88468980402965 -3.69159829549947
"32" -4.75433804766049 -2.81311699933151
"33" 1.56141851196793 0.308469515455399
"34" 3.64844413671118 -5.42490139290454
"35" -16.0146886266441 -1.14579069007883
"36" -0.193193890996015 -4.2799560658142
"37" -0.699164346413994 -8.84513295852332
"38" 6.51362036563588 -3.81889902169888
"39" 15.7656896468794 -11.332415106566
"40" 4.20895711801261 14.0249972472272
"41" -2.99741396775175 11.1858157146462
"42" -1.96482317064458 9.407264764083
"43" 10.7731276170112 1.72231457409448
"44" -8.28525474086559 -0.12335175078677
"45" 5.19824264719843 -10.1184672028218
"46" 4.35862502239764 13.3690299429817
"47" -1.4506392011078 13.1045696546706
"48" 10.578775146332 -4.30236072502796
"49" 6.16368040094314 0.825104820530584
"50" 2.54256032793014 -7.18141727106372
"51" -6.43791904606372 5.28645115151047
"52" 4.60804050808499 -3.31772486720786
"53" 13.2756842772438 -2.6966922790642
"54" 15.0989935541106 -16.1959334843058
"55" 9.29964994448294 -9.23156331896313
"56" -11.2910860196837 -11.1913198960269
"57" 5.4450323456715 1.35149803263253
"58" -2.59595976432111 -0.100815621084252
"59" 11.0064568136009 5.82587438512393
"60" 10.4719275994887 -5.94632056302694
"61" 4.52790549853949 -2.49643950209744
"62" -13.8971603859875 -21.514176354955
"63" 3.37871514428655 -6.54129975540466
"64" 6.00921031118012 15.6179672902711
"65" 14.4672150998205 -2.25537247503548
"66" 0.196518944972092 -5.28876348992668
"67" -2.00281341720593 -5.67833824861902
"68" 1.76033197576208 -0.835437210586034
"69" -1.00154535718968 -9.25089427420265
"70" -10.1905842625881 1.74862298892785
"71" 10.97583138577 10.3659654131705
"72" 3.38299160137571 4.94418070146282
"73" -7.85050196183895 11.865505890643
"74" -15.4077989482672 -1.53185984372551
"75" -7.16767087116391 11.8332947673598
"76" -13.3626317781404 8.14592592583288
"77" 11.0492151011762 -4.80167009787473
"78" -2.04223513816868 8.26585938695083
"79" 6.66883600856486 6.52741474189196
"80" -9.39034593226089 -3.73678187743907
"81" 0.868328542324494 -1.82200797179535
"82" 3.83932313376964 2.87621418146953
"83" -2.39841604134264 7.02155996841758
"84" -7.88234784231367 -13.9059657092878
"85" 10.3525580192959 -4.28101129755564
"86" 4.6847407566114 -7.89597599081174
"87" -12.6857565045011 -1.93331231369313
"88" -2.86089777398206 -21.4659974998394
"89" -0.947447494358947 20.5577677609401
"90" -3.886994842234 -7.28101451961323
"91" -4.10069187318191 -7.45868777188499
"92" 1.60969425665475 2.80509472196957
"93" 1.67116530544419 -11.3412126767424
"94" 2.03328743278385 2.59337600014277
"95" -2.52886175046551 -4.65344418726703
"96" 5.60864439387261 15.5778900717772
"97" -0.979802380810066 -11.2089225771615
"98" -6.78314909599577 7.10588621193167
"99" 6.01098614216746 -2.60442494318936
"100" 5.46417767215067 -3.77824843822034
"101" -2.81542643082894 11.5666201066516
"102" -2.19751784921882 -6.90456738572239
"103" 6.25263065958012 15.2954655828427
"104" 2.47896663390417 -13.4177772408379
"105" 10.9202437579384 -8.8430061190165
"106" -9.54844064534874 -1.42705508912689
"107" 3.37779680154697 -10.5303357141621
"108" 8.6931013876757 -0.949543460741709
"109" 22.8437394531114 -10.7366619999651
"110" 12.4990944675382 -1.15310406947791
"111" 0.0907016429185917 6.67505091298222
"112" -7.3523767154048 -22.4331133414088
"113" -0.898415516068759 1.23342327545003
"114" 1.50908181128107 2.01796918236607
"115" 12.6041146047232 14.8743911329578
"116" 10.9197467879395 4.72630645932538
"117" -3.41047284733113 0.29392249200277
"118" 0.39313370139011 -10.1955119822622
"119" 5.57393998269229 8.34549325688023
"120" 2.66155154868444 18.8078930908908
"121" 2.58507925907502 3.41763351245673
"122" 5.47469563673237 1.69665699309051
"123" 14.3173882817838 -1.61170444909403
"124" 9.52328889613605 -1.18077922127909
"125" 4.77218404543439 -8.79177675557326
"126" -3.52970041313976 -1.73326733290515
"127" 14.5057750186943 0.453152793876232
"128" -2.61542359174964 -4.07069832935739
"129" 2.53186774223652 7.6745352563114
"130" -13.9265321764238 10.9010820998636
"131" -2.36570651825731 -2.23586385496195
"132" -2.726387241799 -4.41569516089133
"133" 0.890555781081495 2.75940894490285
"134" -3.22685890776026 -8.30783056906427
"135" -3.67024311881992 -0.482422393478994
"136" -5.22555297233376 21.0546719979943
"137" -2.01760611631142 4.71827294458027
"138" -6.84010624617036 -0.14374845230303
"139" 0.043210125160292 9.85081671418503
"140" 11.9400482410231 29.6041602963399
"141" -16.1739587548014 2.90261633258216
"142" -11.8704490107818 3.9126664295635
"143" -2.21896128880354 9.21394547078704
"144" 7.13442763939856 2.72123977932821
"145" -7.99601894302799 3.44116561731133
"146" 2.52425336730566 -1.36413774734157
"147" 13.3329909569415 5.62810025163719
"148" -1.60197625305367 -1.06772616966985
"149" 15.9033897630388 1.53695470669143
"150" -6.67550810327284 -5.2642545928617
"151" 9.00974841173652 -15.7862095116899
"152" -2.53877980818504 0.462115866928211
"153" -1.23558560821542 2.96784705307638
"154" -8.75654538632067 -8.86823909315117
"155" 5.81535938963431 2.88923561296311
"156" -7.67721912492444 -4.70807895717512
"157" 21.2315892109723 11.8220250790619
"158" 12.3132946399722 0.244427008821705
"159" -4.23005865548115 6.16872160471987
"160" -6.54633671845959 -3.28169331539844
"161" -1.50739085456588 -1.97175658646266
"162" 10.8378187812424 -10.056501956711
"163" 2.72848635011761 2.29816651551894
"164" -0.523129773191973 2.78440592643657
"165" -6.40186858062003 13.0739011059817
"166" 5.70960888634174 -11.381112792481
"167" 11.9963810052962 3.18212546890368
"168" -1.72819767384945 -1.60900820293576
"169" -11.6185903142617 -4.94968927722456
"170" -20.6940406179523 3.38868117821429
"171" 3.98640833887989 1.65821856293019
"172" 6.19558132129242 -8.52109143233886
"173" 3.77214618078714 -11.3647438445822
"174" 4.8422194192393 12.2554211285708
"175" -3.13881695115438 8.02196249251132
"176" -2.43323837886589 3.3456770631169
"177" 6.44195843172867 2.36164170263634
"178" -1.72131058819026 1.02935922818933
"179" 5.03454240035464 -6.38528207668497
"180" 4.03827352103358 -12.8896985980674
"181" -3.64833828065609 -8.1498374297874
"182" -14.5170359624525 -0.651967937823214
"183" -8.41127218802258 2.39878603090653
"184" 17.3891770906965 12.5229846906055
"185" -7.72332255930546 7.18005281974775
"186" 1.33553284525309 10.3087334794051
"187" -4.12977389187867 8.42694569903983
"188" -3.21445573765483 0.328996265379612
"189" 3.99416820683473 -5.58212440940891
"190" -12.5945889966479 7.91266192096641
"191" 7.374613290359 -2.62216819241376
"192" -0.483784283040184 -3.91517031768439
"193" 6.4246624835962 5.20330795176419
"194" 1.62775070959293 -3.61240786669508
"195" -3.11574936190352 11.7645478412485
"196" -8.91896361324633 6.09288719898077
"197" 1.60700698110228 -3.8279705621582
"198" 5.53436352449511 -2.59996422891185
"199" 6.11503908372787 8.2292445359308
"200" 5.29284875237634 8.73622415090187
"201" 45.6703964598459 45.2994762243285
"202" 53.9092479339539 60.8081409665915
"203" 49.2453148031544 55.3107543169994
"204" 53.8328451901214 39.9712036555009
"205" 53.9940566526948 44.5577782442687
"206" 60.4976644554465 42.7546973597412
"207" 57.2748906486547 58.5388689914906
"208" 48.5468177914866 37.4650163844653
"209" 52.0651048568046 36.6748801287594
"210" 45.9673409557319 44.5874239771194
"211" 42.4810895524747 38.0117028433101
"212" 53.277159751665 51.6728948053387
"213" 38.0747753624689 43.7397284712982
"214" 45.0346924806841 50.0277711457356
"215" 56.9064748547762 52.5526903938617
"216" 40.1332050522931 55.9345149451833
"217" 54.9823942156985 47.1711147905678
"218" 51.8122284898877 45.9279660711263
"219" 43.8914316138694 38.9700848224804
"220" 38.6735093958697 44.8842372221519
"221" 50.4502486842775 52.242792620559
"222" 49.3025286001532 57.5180787049289
"223" 52.6563963534605 44.7622683377622
"224" 39.2883727221931 36.0438471165388
"225" 44.539391216125 41.9949036834934
"226" 35.1103195624636 37.0999383727964
"227" 39.3693853236377 42.4923596657619
"228" 57.6675331060704 49.8918707133881
"229" 50.9634682879955 42.1904820527368
"230" 43.327313583572 52.7813467044526
"231" 48.0317997882644 42.2295936473545
"232" 40.7823103117445 49.9952104887
"233" 51.9286804994904 36.4859974471875
"234" 54.5047815898327 48.3461257427053
"235" 53.372118502785 43.0865153364669
"236" 53.5385743582966 54.4346448692913
"237" 55.9644682030359 58.5347007141687
"238" 47.2748111578183 61.8802772256343
"239" 47.6190993578257 49.0389531096731
"240" 49.2828586932974 65.8588128784317
"241" 57.0061009168274 54.7099636281893
"242" 37.8435611117051 49.6176514579695
"243" 54.7980930392639 54.0446322059625
"244" 59.8891956854157 46.2851436414479
"245" 49.0464388919147 44.6271056234748
"246" 58.7670489993622 60.5328085838994
"247" 42.70623655183 37.4879617594651
"248" 65.1030467146068 43.1540950771212
"249" 50.8011107238048 50.880236613611
"250" 44.1910769557044 62.0826982674378
"251" 48.5589876900671 46.3728217596259
"252" 47.5357243786558 43.8809185859555
"253" 38.2667203818178 55.8401883927599
"254" 50.3177079407189 56.4168954754613
"255" 49.9961139164035 30.0132522572255
"256" 49.6122878857985 51.0144635130417
"257" 60.9738128081928 39.1568259714027
"258" 51.6053241826952 33.2397190221181
"259" 42.6699844045693 50.004848087971
"260" 56.7103974845611 50.6379785598735
"261" 49.1085113565991 53.2416762557969
"262" 49.0916432943793 44.7611222413968
"263" 57.5140326618421 52.6877932337197
"264" 41.9247222372341 42.2656310232833
"265" 44.2794501131503 50.0868719104751
"266" 57.8725417971396 31.8248409685606
"267" 48.8831952920576 41.5814611657611
"268" 56.0052607747037 42.4812175864164
"269" 48.0586550037296 54.2536506659048
"270" 45.9869319211761 47.1499327657513
"271" 38.2091335430163 43.1492882718393
"272" 46.7070055988865 43.5031527812528
"273" 37.4649881529321 45.1442459007005
"274" 42.5338369779289 40.6159961275165
"275" 58.3165625993001 49.585774356393
"276" 39.4083996089808 47.6281432062394
"277" 59.3869426999771 49.4990569171432
"278" 47.1139882430938 39.6877658619719
"279" 47.8685421592754 54.0474659682188
"280" 32.2583484824157 44.2377320646846
"281" 38.5926842869378 38.9148475135446
"282" 47.722092449761 48.7029126734755
"283" 57.8272613922693 52.9366149804352
"284" 49.6347709892917 48.6260864099656
"285" 39.2742905327296 64.4043699802559
"286" 44.1470845529961 60.2548035091974
"287" 60.8917530089238 54.1319112210364
"288" 53.0634995533158 52.9297083112103
"289" 64.8261009186333 54.5170317741686
"290" 51.2087930019244 59.9085915261769
"291" 55.5099148800428 51.9030685165538
"292" 55.6338766779814 52.8406797369346
"293" 45.4947036569375 31.8632163284038
"294" 49.4107185327456 54.8797477701703
"295" 48.5214471243789 47.8989023093878
"296" 51.3754088321738 54.7679220180246
"297" 39.8446293864258 45.4622488308331
"298" 43.5200538618087 55.4706280894187
"299" 51.5135952690076 51.1153633145478
"300" 54.3101314004007 53.6115813581035
"301" 47.5904646917053 44.5410608229395
"302" 54.6853212204124 38.3029151512258
"303" 52.7649864742871 42.7374573213538
"304" 44.9139869883412 69.4269628331739
"305" 55.1092189995907 40.5447457697682
"306" 53.9458538190522 65.7614669951269
"307" 39.8421987939397 68.6872891599781
"308" 41.1334121793748 59.0166575238236
"309" 57.9828363870521 48.8907294565984
"310" 60.2406282823941 37.1491783808086
"311" 66.2350750840576 47.2891110551431
"312" 56.0777199286043 53.8985425627063
"313" 54.2185047268554 58.8012817682915
"314" 42.4509995206982 59.1130095568604
"315" 53.4843838967979 30.7809217666716
"316" 54.1623153484811 49.8499543259551
"317" 38.523394511202 62.4905182294446
"318" 59.2186835368002 57.6504590549766
"319" 42.451657710261 54.5280213585688
"320" 44.6982194728924 46.4002142214074
"321" 58.564243402292 43.9764166428616
"322" 36.6183878376282 71.1790499348832
"323" 50.9959197464804 69.1886385655286
"324" 45.3635483168161 40.1875955304383
"325" 34.9093201844283 58.3136424020062
"326" 47.5237191374836 48.4163543492596
"327" 44.0714609329681 53.3808547994463
"328" 41.4282523730442 68.8530598607735
"329" 60.180919688663 54.0507863143966
"330" 52.8411755992204 47.5485383444144
"331" 59.1085041912653 40.9735888086749
"332" 43.778216012909 53.7210685789561
"333" 55.8363803272479 33.7519674771354
"334" 40.0546741274123 55.5638195761677
"335" 41.092377821963 47.0550227607225
"336" 54.6058258586551 43.6259369884854
"337" 43.7623346628557 56.1527703542642
"338" 46.8265016241733 48.586440457789
"339" 52.7371438934037 60.4668098433497
"340" 48.994967566669 37.4740192676056
"341" 60.4047424875044 41.6738077506634
"342" 49.3305833970973 39.2723277041881
"343" 58.3025087529129 50.7948946657332
"344" 57.2426714986754 51.204658384538
"345" 39.3383452880562 43.6702291821659
"346" 57.9856620399907 47.0313902880624
"347" 52.8638989984572 67.0100549745951
"348" 41.306827070628 45.5540629407551
"349" 65.9944106928302 41.8915702233112
"350" 65.3259401775081 46.9568207540301
"351" 45.9602438860237 44.8179585226178
"352" 48.3541234856853 46.8574995663097
"353" 58.8386714727136 51.8316579755306
"354" 48.762590554883 38.5477591431628
"355" 52.5880770237022 44.9473587243808
"356" 45.0702058744868 48.7227523168791
"357" 51.4917931111193 40.1258754500766
"358" 54.8032849870496 35.9320813318282
"359" 43.6500103503978 41.1967872103082
"360" 60.344266570149 50.9536049935996
"361" 42.85777079726 51.102448645998
"362" 39.4252492812045 50.4846194052448
"363" 43.7569892154747 51.2925755505748
"364" 41.5977492616092 50.2954243483449
"365" 40.3639732956676 42.6124345658504
"366" 45.8458223787109 44.4793401210388
"367" 51.7079782188026 59.7695139407542
"368" 58.4376334466948 55.0823432557279
"369" 57.5423560858985 47.0878706519689
"370" 45.4666025789271 47.1036548954174
"371" 41.1009339326868 49.8345589105822
"372" 42.8355678107853 49.1448006227109
"373" 48.6911847842661 51.0409121996393
"374" 45.5511965259911 32.0332023986123
"375" 57.2806076813517 42.9648072505089
"376" 41.0719653642703 39.9087618062888
"377" 55.0340529910826 63.172562723547
"378" 48.5201704184714 59.456701805089
"379" 56.3253427893913 51.5804009808274
"380" 56.7689200616325 53.2311678521088
"381" 47.2708056354531 42.6911082585042
"382" 42.3322546511292 40.4180469639446
"383" 45.9567731192736 48.2710447768007
"384" 48.4760518125027 56.9459523235185
"385" 50.9727684188963 61.064328087308
"386" 49.9021151980749 44.419531125813
"387" 58.8729415077022 52.4377877255485
"388" 54.1568884733018 55.1465603572532
"389" 40.0303760556456 62.6357318525785
"390" 52.973370750873 56.4095390493809
"391" 43.3636281969871 51.5754092650798
"392" 50.1685180522057 43.9475458518504
"393" 56.5992562981059 35.0815594873798
"394" 48.525384103804 49.8481212136194
"395" 50.7030291359387 44.9206528773371
"396" 48.5014061135144 54.5493719708223
"397" 44.4204716010503 50.6502875595816
"398" 51.3600054933021 55.5215824074658
"399" 36.9371801363701 46.9427069865577
"400" 54.4857011971705 56.8992267954811
"401" 51.519438964226 44.2212659322149
"402" 55.6649094358308 52.3693027101119
"403" 55.5742768902197 53.1198052657392
"404" 58.1550879081723 52.1358659886962
"405" 50.447006540839 44.1902411522165
"406" 28.5091520409419 45.8624754568215
"407" 63.1160805538122 56.079100213641
"408" 45.6510992820054 24.1770808315291
"409" 61.3192889582375 47.0344920979698
"410" 56.0076381014276 37.4364648907088
"411" 51.8588627686549 62.5266803075603
"412" 62.3160500830071 58.1110880514593
"413" 59.0032154532746 54.1429050325696
"414" 50.5019336073884 45.475848811874
"415" 60.4153352712675 55.1006287655526
"416" 52.7757728529059 46.7714591263787
"417" 59.7635350936548 50.0882895476467
"418" 52.027669508069 58.3490543067524
